1150917.00,1150930.00,  -1.00,   7.00,-495.00
1150930.00,1151104.00,   1.00,  24.00, 917.00
1151104.00,1151207.00,   0.00,  23.00,-350.00
1151207.00,1151214.00,  -1.00,   5.00,-601.00
1151214.00,1151228.00,   1.00,  10.00, 445.00
1151228.00,1160118.00,  -1.00,  14.00,-891.00
1160118.00,1160317.00,   1.00,  36.00,1316.00
1160317.00,1160331.00,   0.00,  10.00,  -4.00
1160331.00,1160408.00,  -1.00,   4.00,-440.00
1160408.00,1160419.00,   1.00,   7.00, 373.00
1160419.00,1160513.00,  -1.00,  17.00,-795.00
1160513.00,1160608.00,   1.00,  19.00, 789.00
1160608.00,1160624.00,  -1.00,  10.00,-602.00
1160624.00,1160810.00,   1.00,  31.00,1027.00
1160810.00,1160822.00,  -1.00,   8.00,-314.00
1160822.00,1160907.00,   1.00,  12.00, 409.00
1160907.00,1160913.00,  -1.00,   5.00,-446.00
1160913.00,1161017.00,   0.00,  19.00, 244.00
1161017.00,1161025.00,   1.00,   6.00, 334.00
1161025.00,1161114.00,  -1.00,  14.00,-517.00
1161114.00,1161212.00,   1.00,  20.00, 563.00
1161212.00,1161223.00,  -1.00,   9.00,-352.00
1161223.00,1170119.00,   0.00,  18.00, 166.00
1170119.00,1170216.00,   1.00,  14.00, 598.00
1170216.00,1170310.00,  -1.00,  15.00,-297.00
1170310.00,1170321.00,   1.00,   7.00, 425.00
1170321.00,1170420.00,  -1.00,  20.00,-396.00
1170420.00,1170518.00,   0.00,  19.00, 294.00
1170518.00,1170615.00,   0.00,  19.00, 140.00
1170615.00,1170627.00,   1.00,   8.00, 394.00
1170627.00,1170705.00,  -1.00,   6.00,-241.00
1170705.00,1170719.00,   1.00,  10.00, 370.00
1170719.00,1170803.00,  -1.00,  11.00,-1133.00
1170803.00,1170808.00,   1.00,   3.00,1159.00
1170808.00,1170818.00,  -1.00,   8.00,-367.00
1170818.00,1170919.00,   1.00,  22.00, 458.00
1170919.00,1170926.00,  -1.00,   5.00,-397.00
1170926.00,1171106.00,   1.00,  27.00, 567.00
1171106.00,1171122.00,   0.00,  12.00,  49.00
1171122.00,1171207.00,  -1.00,  11.00,-546.00
1171207.00,1171227.00,   0.00,  14.00,  62.00
1171227.00,1180125.00,   1.00,  20.00, 878.00
1180125.00,1180209.00,  -1.00,  11.00,-1150.00
1180209.00,1180322.00,   1.00,  22.00,1001.00
1180322.00,1180326.00,  -1.00,   2.00,-440.00
1180326.00,1180412.00,   1.00,  11.00, 342.00
1180412.00,1180425.00,  -1.00,   9.00,-556.00
1180425.00,1180504.00,   0.00,   6.00,   0.00
1180504.00,1180530.00,   0.00,  18.00, 293.00
1180530.00,1180607.00,   1.00,   6.00, 492.00
1180607.00,1180706.00,  -1.00,  20.00,-839.00
1180706.00,1180808.00,   1.00,  23.00, 656.00
1180808.00,1180816.00,  -1.00,   6.00,-479.00
1180816.00,1180830.00,   1.00,  10.00, 544.00
1180830.00,1180911.00,  -1.00,   8.00,-453.00
1180911.00,1180928.00,   1.00,  12.00, 357.00
1180928.00,1181026.00,  -1.00,  19.00,-1700.00
1181026.00,1181108.00,   1.00,   9.00, 661.00
1181108.00,1181113.00,  -1.00,   3.00,-472.00
1181113.00,1181203.00,   1.00,  14.00, 628.00
1181203.00,1190104.00,  -1.00,  23.00,-851.00
1190104.00,1190308.00,   0.00,  36.00, 857.00
